Complaint_ID,Date_Reported,Customer_ID,Region,Complaint_Type,Service_Type,Description,Priority,Status,Resolution_Date,Resolution_Time_Days,Customer_Satisfaction
COMP-01767,2025-01-26,CUST-5180,Central,Poor Voice Quality,TV,Customer reported service outage issue,Low,Closed,2025-02-02,7.0,5.0
COMP-01768,2025-03-20,CUST-5195,Central,Billing Issue,Fixed Line,Customer reported call drop issue,Medium,In Progress,,,
COMP-01769,2025-01-02,CUST-5442,South,Call Drop,Fixed Line,Customer reported no signal issue,High,Closed,,,3.0
COMP-01770,2025-02-13,CUST-4431,East,Service Outage,Mobile,Customer reported service outage issue,High,Closed,2025-02-20,7.0,2.0
COMP-01771,2025-03-16,CUST-3160,Central,No Signal,Mobile,Customer reported billing issue issue,Critical,Closed,2025-03-23,7.0,5.0
COMP-01772,2025-03-26,CUST-8021,Central,SMS Failure,Mobile,Customer reported billing issue issue,Low,Closed,2025-03-26,0.0,3.0
COMP-01773,2025-01-20,CUST-7836,West,No Signal,Mobile,Customer reported call drop issue,Low,Closed,,,2.0
COMP-01774,2025-03-16,CUST-6059,North,Service Outage,Broadband,Customer reported slow internet issue,Medium,Closed,2025-03-18,2.0,1.0
COMP-01775,2025-01-12,CUST-5693,East,Slow Internet,Mobile,Customer reported no signal issue,Low,Closed,2025-01-14,2.0,1.0
COMP-01776,2025-03-26,CUST-9635,Central,Service Outage,TV,Customer reported slow internet issue,Critical,In Progress,,,
COMP-01777,2025-01-21,CUST-3882,North,Poor Voice Quality,Fixed Line,Customer reported no signal issue,Low,Closed,2025-01-27,6.0,2.0
COMP-01778,2025-03-17,CUST-4580,West,Service Outage,TV,Customer reported sms failure issue,Critical,Closed,2025-03-26,9.0,4.0
COMP-01779,2025-02-04,CUST-7173,South,No Signal,Fixed Line,Customer reported sms failure issue,Critical,Closed,2025-02-15,11.0,5.0
COMP-01780,2025-01-31,CUST-1946,East,No Signal,Fixed Line,Customer reported sms failure issue,Critical,Closed,2025-02-02,2.0,1.0
COMP-01781,2025-03-20,CUST-1570,East,Slow Internet,TV,Customer reported billing issue issue,High,In Progress,,,
COMP-01782,2025-03-09,CUST-6328,East,SMS Failure,Broadband,Customer reported no signal issue,High,Closed,2025-03-17,8.0,1.0
COMP-01783,2025-02-02,CUST-3800,North,SMS Failure,Mobile,Customer reported no signal issue,High,Closed,2025-02-10,8.0,1.0
COMP-01784,2025-01-03,CUST-3268,North,Slow Internet,TV,Customer reported sms failure issue,Critical,Closed,2025-01-04,1.0,3.0
COMP-01785,2025-02-19,CUST-2685,North,Poor Voice Quality,Mobile,Customer reported service outage issue,Medium,Closed,2025-02-26,7.0,2.0
COMP-01786,2025-01-16,CUST-8097,Central,No Signal,TV,Customer reported call drop issue,Low,Open,,,
COMP-01787,2025-03-16,CUST-4680,North,Slow Internet,Mobile,Customer reported slow internet issue,Medium,Closed,2025-03-24,8.0,2.0
COMP-01788,2025-01-17,CUST-3615,North,Poor Voice Quality,Broadband,Customer reported billing issue issue,High,Closed,2025-01-19,2.0,2.0
COMP-01789,2025-03-25,CUST-1578,North,Slow Internet,Broadband,Customer reported sms failure issue,Critical,Closed,2025-04-05,11.0,3.0
COMP-01790,2025-02-12,CUST-3387,Central,Slow Internet,TV,Customer reported no signal issue,Medium,In Progress,,,
COMP-01791,2025-03-21,CUST-7773,East,Slow Internet,Mobile,Customer reported no signal issue,Medium,Closed,2025-03-26,5.0,3.0
COMP-01792,2025-03-28,CUST-1539,South,Poor Voice Quality,Mobile,Customer reported sms failure issue,Low,Closed,2025-04-05,8.0,4.0
COMP-01793,2025-01-22,CUST-1275,North,Poor Voice Quality,Broadband,Customer reported slow internet issue,Critical,Closed,,,5.0
COMP-01794,2025-02-02,CUST-8341,West,Slow Internet,TV,Customer reported slow internet issue,Critical,Closed,,,3.0
COMP-01795,2025-03-12,CUST-3498,East,Call Drop,TV,Customer reported no signal issue,Critical,Closed,2025-03-20,8.0,2.0
COMP-01796,2025-03-21,CUST-5075,South,No Signal,TV,Customer reported billing issue issue,Medium,Closed,2025-03-21,0.0,5.0
COMP-01797,2025-02-08,CUST-6726,South,SMS Failure,Mobile,Customer reported service outage issue,Critical,Closed,2025-02-16,8.0,4.0
COMP-01798,2025-01-28,CUST-5888,Central,Poor Voice Quality,Broadband,Customer reported billing issue issue,Medium,Open,,,
COMP-01799,2025-01-06,CUST-6155,East,Poor Voice Quality,Fixed Line,Customer reported service outage issue,Critical,Closed,2025-01-15,9.0,5.0
COMP-01800,2025-03-18,CUST-3163,South,Poor Voice Quality,Mobile,Customer reported billing issue issue,High,Closed,2025-03-20,2.0,2.0
COMP-01801,2025-02-04,CUST-5713,North,Call Drop,Mobile,Customer reported poor voice quality issue,High,Closed,2025-02-09,5.0,5.0
COMP-01802,2025-02-16,CUST-7947,Central,Slow Internet,Fixed Line,Customer reported sms failure issue,Low,Closed,2025-02-26,10.0,2.0
COMP-01803,2025-03-31,CUST-7493,East,Billing Issue,TV,Customer reported slow internet issue,High,Closed,2025-04-05,5.0,1.0
COMP-01804,2025-03-02,CUST-5065,Central,Poor Voice Quality,TV,Customer reported call drop issue,Low,Closed,2025-03-14,12.0,1.0
COMP-01805,2025-03-26,CUST-5956,West,Service Outage,TV,Customer reported no signal issue,Critical,Closed,,,4.0
COMP-01806,2025-03-28,CUST-2818,Central,No Signal,Broadband,Customer reported slow internet issue,Low,Closed,2025-04-09,12.0,3.0
COMP-01807,2025-02-03,CUST-9855,East,Call Drop,Broadband,Customer reported sms failure issue,High,Closed,,,3.0
COMP-01808,2025-03-03,CUST-6083,South,SMS Failure,Mobile,Customer reported billing issue issue,Low,Closed,2025-03-04,1.0,5.0
COMP-01809,2025-02-08,CUST-3022,West,Service Outage,Broadband,Customer reported no signal issue,Critical,Closed,2025-02-13,5.0,4.0
COMP-01810,2025-03-06,CUST-6471,Central,SMS Failure,Fixed Line,Customer reported no signal issue,Low,Closed,2025-03-11,5.0,3.0
COMP-01811,2025-01-16,CUST-7824,South,Billing Issue,Broadband,Customer reported no signal issue,Low,Closed,2025-01-29,13.0,4.0
COMP-01812,2025-03-20,CUST-5486,West,Call Drop,Mobile,Customer reported slow internet issue,Low,Resolved,,,
COMP-01813,2025-03-05,CUST-4297,North,Poor Voice Quality,Broadband,Customer reported slow internet issue,Medium,Closed,2025-03-12,7.0,5.0
COMP-01814,2025-01-26,CUST-3292,Central,Slow Internet,TV,Customer reported poor voice quality issue,Critical,Closed,2025-01-29,3.0,3.0
COMP-01815,2025-02-23,CUST-6013,North,Poor Voice Quality,Mobile,Customer reported service outage issue,Medium,Closed,2025-02-26,3.0,2.0
COMP-01816,2025-02-03,CUST-8031,East,Call Drop,Mobile,Customer reported sms failure issue,Critical,Closed,2025-02-07,4.0,2.0
COMP-01817,2025-01-13,CUST-8941,North,Call Drop,Broadband,Customer reported service outage issue,Critical,Closed,2025-01-26,13.0,5.0
COMP-01818,2025-01-01,CUST-1594,South,Poor Voice Quality,TV,Customer reported service outage issue,Medium,Closed,2025-01-05,4.0,5.0
COMP-01819,2025-01-14,CUST-3603,South,Slow Internet,TV,Customer reported billing issue issue,Low,Resolved,,,
COMP-01820,2025-01-07,CUST-6325,West,No Signal,Mobile,Customer reported sms failure issue,Low,Closed,2025-01-14,7.0,3.0
COMP-01821,2025-03-03,CUST-8205,North,Billing Issue,TV,Customer reported no signal issue,Medium,Closed,2025-03-16,13.0,1.0
COMP-01822,2025-02-28,CUST-2516,West,Billing Issue,Fixed Line,Customer reported call drop issue,High,Closed,,,3.0
COMP-01823,2025-02-13,CUST-9019,South,Call Drop,TV,Customer reported sms failure issue,Critical,Closed,2025-02-17,4.0,1.0
COMP-01824,2025-02-18,CUST-3978,East,Poor Voice Quality,TV,Customer reported call drop issue,High,Closed,2025-02-27,9.0,5.0
COMP-01825,2025-02-13,CUST-3757,South,Billing Issue,TV,Customer reported poor voice quality issue,Low,Closed,2025-02-17,4.0,2.0
COMP-01826,2025-02-24,CUST-4557,West,Billing Issue,Broadband,Customer reported sms failure issue,High,Closed,2025-02-24,0.0,4.0
COMP-01827,2025-02-21,CUST-5889,North,Call Drop,Fixed Line,Customer reported poor voice quality issue,Medium,Closed,2025-02-27,6.0,2.0
COMP-01828,2025-02-15,CUST-9811,West,No Signal,Fixed Line,Customer reported billing issue issue,Low,Closed,2025-03-01,14.0,2.0
COMP-01829,2025-02-19,CUST-2771,South,Slow Internet,Mobile,Customer reported sms failure issue,High,Closed,2025-02-27,8.0,2.0
COMP-01830,2025-01-11,CUST-1562,West,Slow Internet,Fixed Line,Customer reported sms failure issue,Low,Closed,2025-01-11,0.0,2.0
COMP-01831,2025-03-07,CUST-3846,Central,Service Outage,Broadband,Customer reported poor voice quality issue,Critical,Open,,,
COMP-01832,2025-03-15,CUST-2757,West,Billing Issue,Mobile,Customer reported poor voice quality issue,Medium,Closed,2025-03-16,1.0,5.0
COMP-01833,2025-01-01,CUST-6231,Central,SMS Failure,Fixed Line,Customer reported billing issue issue,High,Resolved,,,
COMP-01834,2025-03-28,CUST-1015,East,SMS Failure,TV,Customer reported sms failure issue,Medium,Closed,2025-03-30,2.0,3.0
COMP-01835,2025-01-04,CUST-6589,East,Slow Internet,Fixed Line,Customer reported call drop issue,Critical,Closed,2025-01-16,12.0,5.0
COMP-01836,2025-02-24,CUST-1665,North,Call Drop,Fixed Line,Customer reported slow internet issue,Critical,Resolved,,,
COMP-01837,2025-01-24,CUST-6283,West,Slow Internet,Broadband,Customer reported billing issue issue,Low,Closed,2025-02-03,10.0,1.0
COMP-01838,2025-01-28,CUST-4830,North,No Signal,Fixed Line,Customer reported call drop issue,Critical,Closed,2025-02-10,13.0,1.0
COMP-01839,2025-02-01,CUST-3273,Central,Poor Voice Quality,TV,Customer reported billing issue issue,High,Closed,2025-02-03,2.0,5.0
COMP-01840,2025-03-10,CUST-1164,Central,Service Outage,TV,Customer reported poor voice quality issue,Critical,Closed,2025-03-24,14.0,2.0
COMP-01841,2025-02-10,CUST-6704,North,SMS Failure,Mobile,Customer reported poor voice quality issue,High,Closed,2025-02-23,13.0,2.0
COMP-01842,2025-02-02,CUST-8774,South,Billing Issue,Fixed Line,Customer reported call drop issue,Critical,Closed,2025-02-04,2.0,2.0
COMP-01843,2025-01-06,CUST-1236,North,Call Drop,TV,Customer reported call drop issue,Medium,Closed,,,2.0
COMP-01844,2025-02-06,CUST-3287,North,No Signal,Broadband,Customer reported service outage issue,Low,Closed,2025-02-08,2.0,3.0
COMP-01845,2025-03-21,CUST-4509,West,Slow Internet,TV,Customer reported service outage issue,Critical,Closed,2025-04-01,11.0,1.0
COMP-01846,2025-01-12,CUST-2644,South,No Signal,Fixed Line,Customer reported billing issue issue,Medium,Closed,,,1.0
COMP-01847,2025-02-07,CUST-4202,Central,Billing Issue,Mobile,Customer reported service outage issue,Critical,Closed,2025-02-08,1.0,3.0
COMP-01848,2025-03-12,CUST-7875,North,Poor Voice Quality,TV,Customer reported sms failure issue,Medium,Closed,2025-03-18,6.0,4.0
COMP-01849,2025-03-07,CUST-7618,West,SMS Failure,TV,Customer reported slow internet issue,Critical,In Progress,,,
COMP-01850,2025-02-25,CUST-6161,Central,Call Drop,Mobile,Customer reported no signal issue,Medium,Closed,2025-03-06,9.0,2.0
COMP-01851,2025-01-28,CUST-9447,Central,SMS Failure,Fixed Line,Customer reported no signal issue,High,Resolved,,,
COMP-01852,2025-02-25,CUST-8651,South,Service Outage,Fixed Line,Customer reported no signal issue,Medium,In Progress,,,
COMP-01853,2025-01-21,CUST-3001,Central,Service Outage,Broadband,Customer reported slow internet issue,Critical,Closed,2025-01-25,4.0,4.0
COMP-01854,2025-01-23,CUST-2724,West,Poor Voice Quality,Mobile,Customer reported slow internet issue,Critical,Closed,2025-01-29,6.0,4.0
COMP-01855,2025-02-04,CUST-2522,East,Poor Voice Quality,Fixed Line,Customer reported sms failure issue,High,Closed,2025-02-06,2.0,4.0
COMP-01856,2025-03-08,CUST-9110,North,SMS Failure,Mobile,Customer reported billing issue issue,Critical,Closed,2025-03-18,10.0,2.0
COMP-01857,2025-02-17,CUST-1209,West,No Signal,Mobile,Customer reported billing issue issue,Medium,Closed,2025-02-17,0.0,2.0
COMP-01858,2025-03-09,CUST-7950,West,Slow Internet,Mobile,Customer reported call drop issue,High,In Progress,,,
COMP-01859,2025-01-20,CUST-8604,North,Call Drop,TV,Customer reported billing issue issue,Critical,Closed,2025-01-30,10.0,5.0
COMP-01860,2025-01-04,CUST-9729,East,Call Drop,Fixed Line,Customer reported service outage issue,Low,Closed,2025-01-06,2.0,3.0
COMP-01861,2025-01-22,CUST-6760,East,SMS Failure,Broadband,Customer reported sms failure issue,Low,Closed,,,2.0
COMP-01862,2025-01-18,CUST-4385,West,Slow Internet,Mobile,Customer reported call drop issue,Low,Closed,2025-01-19,1.0,1.0
COMP-01863,2025-03-08,CUST-7566,East,No Signal,Broadband,Customer reported poor voice quality issue,High,Closed,2025-03-22,14.0,2.0
COMP-01864,2025-02-08,CUST-9848,Central,Slow Internet,Broadband,Customer reported sms failure issue,High,Closed,2025-02-08,0.0,2.0
COMP-01865,2025-01-07,CUST-5846,North,Slow Internet,Broadband,Customer reported slow internet issue,Medium,Closed,2025-01-18,11.0,5.0
COMP-01866,2025-03-12,CUST-5491,Central,No Signal,Broadband,Customer reported poor voice quality issue,High,Closed,2025-03-12,0.0,5.0
COMP-01867,2025-02-13,CUST-3764,North,SMS Failure,Fixed Line,Customer reported sms failure issue,Medium,Closed,2025-02-19,6.0,3.0
COMP-01868,2025-01-17,CUST-6357,Central,Service Outage,Broadband,Customer reported call drop issue,Medium,Closed,2025-01-21,4.0,4.0
COMP-01869,2025-03-12,CUST-3786,South,Service Outage,Fixed Line,Customer reported sms failure issue,Low,Closed,2025-03-18,6.0,2.0
COMP-01870,2025-03-20,CUST-1302,West,Billing Issue,Broadband,Customer reported call drop issue,Low,Closed,2025-03-26,6.0,1.0
COMP-01871,2025-02-19,CUST-5339,East,Service Outage,Broadband,Customer reported call drop issue,High,Closed,2025-02-20,1.0,3.0
COMP-01872,2025-03-03,CUST-6080,East,Service Outage,Mobile,Customer reported billing issue issue,High,Closed,2025-03-10,7.0,3.0
COMP-01873,2025-02-13,CUST-9968,North,SMS Failure,Broadband,Customer reported slow internet issue,High,Closed,2025-02-26,13.0,3.0
COMP-01874,2025-01-30,CUST-9465,South,Billing Issue,Mobile,Customer reported call drop issue,Low,Closed,2025-02-04,5.0,2.0
COMP-01875,2025-03-15,CUST-4388,South,Call Drop,Fixed Line,Customer reported call drop issue,Critical,Closed,2025-03-22,7.0,5.0
COMP-01876,2025-03-08,CUST-8095,South,No Signal,Broadband,Customer reported no signal issue,Low,Resolved,,,
COMP-01877,2025-02-10,CUST-6520,South,SMS Failure,Fixed Line,Customer reported no signal issue,Medium,Closed,,,5.0
COMP-01878,2025-03-28,CUST-5297,East,Service Outage,Fixed Line,Customer reported poor voice quality issue,Medium,Closed,2025-03-28,0.0,3.0
COMP-01879,2025-01-25,CUST-1215,West,Slow Internet,TV,Customer reported sms failure issue,Low,Closed,2025-02-04,10.0,2.0
COMP-01880,2025-01-18,CUST-5677,South,Call Drop,Broadband,Customer reported slow internet issue,Medium,Closed,2025-01-20,2.0,2.0
COMP-01881,2025-03-31,CUST-8899,West,Billing Issue,TV,Customer reported service outage issue,Low,Closed,2025-04-08,8.0,1.0
COMP-01882,2025-03-16,CUST-1184,East,Poor Voice Quality,Mobile,Customer reported slow internet issue,Critical,Closed,2025-03-24,8.0,4.0
COMP-01883,2025-01-02,CUST-5522,Central,Poor Voice Quality,TV,Customer reported no signal issue,Low,Closed,2025-01-16,14.0,3.0
COMP-01884,2025-02-08,CUST-9080,South,Call Drop,Fixed Line,Customer reported slow internet issue,Critical,Closed,2025-02-13,5.0,5.0
COMP-01885,2025-02-16,CUST-6304,West,Slow Internet,Fixed Line,Customer reported poor voice quality issue,Critical,Closed,2025-02-21,5.0,5.0
COMP-01886,2025-02-19,CUST-2740,East,Service Outage,Fixed Line,Customer reported service outage issue,Medium,Resolved,,,
COMP-01887,2025-01-17,CUST-1217,North,Call Drop,Broadband,Customer reported slow internet issue,Low,Closed,2025-01-20,3.0,4.0
COMP-01888,2025-01-22,CUST-3482,East,Call Drop,Mobile,Customer reported billing issue issue,Critical,Closed,2025-02-03,12.0,4.0
COMP-01889,2025-02-10,CUST-6600,South,Billing Issue,Broadband,Customer reported slow internet issue,Low,Closed,2025-02-20,10.0,1.0
COMP-01890,2025-01-10,CUST-3368,North,Poor Voice Quality,Mobile,Customer reported service outage issue,High,Closed,2025-01-18,8.0,3.0
COMP-01891,2025-02-19,CUST-1422,North,SMS Failure,Broadband,Customer reported service outage issue,Critical,Closed,2025-03-05,14.0,4.0
COMP-01892,2025-02-01,CUST-8075,West,SMS Failure,TV,Customer reported service outage issue,Critical,In Progress,,,
COMP-01893,2025-01-15,CUST-8530,South,Billing Issue,Broadband,Customer reported no signal issue,Critical,Closed,2025-01-21,6.0,1.0
COMP-01894,2025-03-26,CUST-9872,South,Call Drop,Broadband,Customer reported billing issue issue,Critical,Resolved,,,
COMP-01895,2025-01-11,CUST-3186,East,SMS Failure,Fixed Line,Customer reported billing issue issue,High,Closed,2025-01-15,4.0,5.0
COMP-01896,2025-03-22,CUST-8413,West,Poor Voice Quality,Mobile,Customer reported sms failure issue,Low,Closed,2025-03-27,5.0,1.0
COMP-01897,2025-01-18,CUST-5452,Central,SMS Failure,TV,Customer reported sms failure issue,Medium,Closed,2025-01-22,4.0,2.0
COMP-01898,2025-03-08,CUST-8285,South,Billing Issue,Broadband,Customer reported service outage issue,Critical,Closed,2025-03-14,6.0,5.0
COMP-01899,2025-03-28,CUST-4935,South,Poor Voice Quality,Mobile,Customer reported sms failure issue,High,Resolved,,,
COMP-01900,2025-03-03,CUST-4633,South,No Signal,Mobile,Customer reported poor voice quality issue,Low,Open,,,
COMP-01901,2025-03-04,CUST-7136,East,SMS Failure,TV,Customer reported call drop issue,High,Closed,2025-03-13,9.0,2.0
COMP-01902,2025-03-21,CUST-9839,North,No Signal,Broadband,Customer reported slow internet issue,Low,Closed,2025-03-27,6.0,4.0
COMP-01903,2025-01-04,CUST-2208,South,SMS Failure,Mobile,Customer reported no signal issue,Medium,Closed,2025-01-16,12.0,4.0
COMP-01904,2025-02-18,CUST-3376,Central,Call Drop,Fixed Line,Customer reported slow internet issue,Low,Closed,2025-02-24,6.0,2.0
COMP-01905,2025-03-14,CUST-8898,South,Poor Voice Quality,TV,Customer reported slow internet issue,Low,Closed,2025-03-23,9.0,1.0
COMP-01906,2025-01-15,CUST-1454,South,Slow Internet,Mobile,Customer reported billing issue issue,Medium,Closed,2025-01-25,10.0,4.0
COMP-01907,2025-03-11,CUST-1882,South,Call Drop,Fixed Line,Customer reported poor voice quality issue,Critical,Closed,2025-03-15,4.0,5.0
COMP-01908,2025-01-10,CUST-3838,Central,Slow Internet,Fixed Line,Customer reported call drop issue,Low,Closed,2025-01-15,5.0,1.0
COMP-01909,2025-02-21,CUST-8897,South,Billing Issue,Mobile,Customer reported no signal issue,High,Closed,2025-02-21,0.0,5.0
COMP-01910,2025-03-05,CUST-8899,West,No Signal,Broadband,Customer reported sms failure issue,Critical,Closed,2025-03-07,2.0,1.0
COMP-01911,2025-01-23,CUST-7167,South,SMS Failure,Fixed Line,Customer reported billing issue issue,Critical,Closed,2025-01-30,7.0,4.0
COMP-01912,2025-03-11,CUST-7620,South,Call Drop,Mobile,Customer reported no signal issue,High,Closed,2025-03-22,11.0,3.0
COMP-01913,2025-02-07,CUST-8965,East,Call Drop,Broadband,Customer reported no signal issue,Critical,Closed,2025-02-19,12.0,4.0
COMP-01914,2025-03-13,CUST-8642,East,SMS Failure,Fixed Line,Customer reported call drop issue,High,Closed,,,4.0
COMP-01915,2025-03-04,CUST-5983,Central,Poor Voice Quality,TV,Customer reported service outage issue,High,Closed,2025-03-12,8.0,3.0
COMP-01916,2025-03-25,CUST-9340,South,No Signal,Broadband,Customer reported slow internet issue,Medium,Closed,2025-03-27,2.0,3.0
